Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
161-28-5584,Alex,Yangon,Member,Female,Fashion accessories,90.6,8.0,36.24,761.04,03/14/2019,01:27,Ewallet,724.8,4.761904762,36.24,9.8
233-40-5778,Giza,Mandalay,Normal,Female,Home and lifestyle,50.75,4.0,10.15,213.15,03/01/2019,10:26,Cash,203.0,4.761904762,10.15,4.4
648-55-4401,Giza,Mandalay,Normal,Female,Electronic accessories,18.14,5.0,4.535,95.235,02/01/2019,11:25,Ewallet,90.7,4.761904762,4.535,9.0
150-96-5896,Giza,Yangon,Member,Female,Sports and travel,60.04,9.0,27.018,600.4152,01/17/2019,06:52,Credit card,540.36,4.761904762,27.018,5.5
481-97-2376,Cairo,Naypyitaw,Normal,Male,Electronic accessories,99.74,4.0,19.948,418.908,01/06/2019,14:03,Cash,398.96,4.761904762,19.948,9.4
687-65-7471,Giza,Yangon,Normal,Female,Health and beauty,41.85,3.0,6.2775,131.8275,03/05/2019,13:56,Ewallet,125.55,4.761904762,6.2775,5.6
590-17-2437,Giza,Mandalay,Member,Female,Health and beauty,67.84,9.0,,641.088,03/03/2019,17:50,Credit card,610.56,4.761904762,30.528,5.5
452-82-9231,Giza,Mandalay,Normal,Male,Electronic accessories,38.7,4.0,7.74,162.54,03/16/2019,07:10,Cash,154.8,4.761904762,7.74,4.2
353-94-4951,Giza,Naypyitaw,Member,Male,Food and beverages,86.19,7.0,30.1665,633.4965,03/31/2019,11:58,Ewallet,603.33,4.761904762,30.1665,6.1
459-64-6152,Alex,Yangon,Normal,Male,Health and beauty,59.81,10.0,,628.005,01/27/2019,16:38,Ewallet,598.1,4.761904762,29.905,8.3
306-26-6582,Cairo,Yangon,Normal,Male,Electronic accessories,23.29,3.0,3.4935,73.3635,02/20/2019,18:06,Credit card,69.87,4.761904762,3.4935,8.6
409-51-3235,Alex,Naypyitaw,Normal,Female,Fashion accessories,38.56,9.0,17.352,364.392,02/09/2019,23:44,Credit card,347.04,4.761904762,17.352,8.2
230-32-1029,Cairo,Naypyitaw,Normal,Male,Health and beauty,64.21,10.0,32.105,674.205,02/10/2019,05:40,Cash,642.1,4.761904762,32.105,5.3
941-95-6500,Giza,Yangon,Normal,Male,Health and beauty,72.39,,21.717,456.057,02/22/2019,15:56,Credit card,434.34,4.761904762,21.717,5.5
459-79-7149,Alex,Mandalay,Member,Male,Sports and travel,16.63,1.0,0.8315,17.4615,01/10/2019,17:57,Cash,16.63,4.761904762,0.8315,5.8
446-86-8909,Cairo,Yangon,Normal,Male,Food and beverages,90.08,3.0,13.512,283.752,03/11/2019,08:42,Credit card,270.24,4.761904762,13.512,4.3
404-40-2571,Alex,Mandalay,Normal,Male,Electronic accessories,42.47,7.0,14.8645,282.8498,01/11/2019,15:54,Cash,297.29,4.761904762,14.8645,4.5
415-60-8715,Giza,Naypyitaw,Normal,Male,Fashion accessories,58.97,3.0,8.8455,185.7555,02/04/2019,18:03,Cash,176.91,4.761904762,8.8455,6.2
870-99-2584,Alex,Naypyitaw,Normal,Female,Food and beverages,30.48,1.0,1.524,32.004,01/31/2019,15:19,Cash,30.48,4.761904762,1.524,9.0
504-14-9226,Cairo,Naypyitaw,Member,Male,Sports and travel,25.56,3.0,3.834,80.514,03/22/2019,04:53,Ewallet,76.68,4.761904762,3.834,9.8
364-50-2097,Alex,Mandalay,Normal,Female,Home and lifestyle,56.77,1.0,2.8385,59.6085,03/17/2019,18:48,Cash,56.77,4.761904762,2.8385,8.7
208-82-2654,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.47,8.0,17.788,373.548,02/21/2019,01:25,Credit card,355.76,4.761904762,17.788,7.4
807-40-1807,Cairo,Mandalay,Normal,Female,Electronic accessories,40.41,5.0,10.1025,212.1525,02/08/2019,23:28,Credit card,202.05,4.761904762,10.1025,5.9
375-63-2462,Alex,Mandalay,Member,Female,Fashion accessories,53.6,9.0,24.12,506.52,01/18/2019,16:56,Ewallet,482.4,4.761904762,24.12,9.2
129-32-4158,Alex,Yangon,Member,Male,Sports and travel,14.55,6.0,4.365,91.665,01/04/2019,07:23,Credit card,87.3,4.761904762,4.365,8.2
708-67-3909,Giza,Naypyitaw,Normal,Female,Health and beauty,85.39,5.0,21.3475,448.2975,01/28/2019,07:41,Cash,426.95,4.761904762,21.3475,8.5
793-36-5408,Cairo,Mandalay,Member,Male,Sports and travel,,3.0,13.806,289.926,03/24/2019,08:27,Credit card,276.12,4.761904762,13.806,7.6
972-54-8520,Giza,Yangon,Normal,Female,Fashion accessories,56.86,10.0,28.43,597.03,03/24/2019,19:38,Credit card,568.6,4.761904762,28.43,6.4
405-97-2771,Giza,Yangon,Normal,Female,Fashion accessories,39.26,5.0,9.815,232.6624,03/18/2019,12:42,Credit card,196.3,4.761904762,9.815,5.6
797-27-1417,Cairo,Mandalay,Normal,Female,Sports and travel,46.41,1.0,2.3205,48.7305,03/23/2019,15:58,Ewallet,46.41,4.761904762,2.3205,7.5
467-74-5918,Alex,Naypyitaw,Member,Female,Electronic accessories,52.37,5.0,13.0925,274.9425,01/29/2019,11:14,Ewallet,261.85,4.761904762,13.0925,8.4
992-49-7889,Giza,Mandalay,Normal,Female,Sports and travel,86.61,8.0,34.644,727.524,01/16/2019,21:24,Ewallet,692.88,4.761904762,34.644,4.3
405-62-1885,Alex,Yangon,Member,Female,Sports and travel,98.85,8.0,39.54,830.34,02/10/2019,20:03,Cash,790.8,4.761904762,39.54,4.9
562-45-4430,Alex,Naypyitaw,Member,Female,Electronic accessories,21.65,7.0,7.5775,129.0689,01/02/2019,10:48,Ewallet,151.55,4.761904762,7.5775,7.8
295-12-1067,Cairo,Naypyitaw,Member,Male,Fashion accessories,88.93,5.0,22.2325,466.8825,02/07/2019,14:46,Ewallet,444.65,4.761904762,22.2325,4.8
710-77-6535,Giza,Naypyitaw,Member,Female,Sports and travel,42.33,4.0,,177.786,01/28/2019,23:01,Ewallet,169.32,4.761904762,8.466,5.0
616-31-3017,Giza,Naypyitaw,Member,Female,Fashion accessories,33.02,9.0,14.859,312.039,01/15/2019,13:28,Credit card,297.18,4.761904762,14.859,7.7
226-80-5140,Giza,Naypyitaw,Member,Male,Fashion accessories,71.72,1.0,3.586,75.306,01/14/2019,16:46,Ewallet,71.72,4.761904762,3.586,5.8
220-46-2867,Alex,Mandalay,Member,Male,Home and lifestyle,84.83,4.0,16.966,356.286,03/03/2019,10:15,Cash,339.32,4.761904762,16.966,6.1
113-95-2458,Alex,Naypyitaw,Normal,Male,Electronic accessories,80.16,2.0,8.016,168.336,03/01/2019,01:06,Cash,160.32,4.761904762,8.016,8.3
995-15-5760,Giza,Naypyitaw,Normal,Female,Fashion accessories,20.43,1.0,1.0215,21.4515,02/04/2019,23:05,Credit card,20.43,4.761904762,1.0215,4.1
934-53-3996,Alex,Mandalay,Normal,Female,Home and lifestyle,85.21,8.0,34.084,715.764,01/21/2019,03:26,Ewallet,681.68,4.761904762,34.084,8.8
590-17-2437,Giza,Mandalay,Member,Female,Health and beauty,67.84,9.0,,641.088,03/03/2019,17:50,Credit card,610.56,4.761904762,30.528,5.5
637-83-4669,Cairo,Mandalay,Member,Female,Fashion accessories,75.4,8.0,30.16,633.36,01/07/2019,00:41,Cash,603.2,4.761904762,30.16,6.1
617-70-9123,Alex,Yangon,Normal,Female,Health and beauty,39.78,5.0,9.945,208.845,03/15/2019,14:05,Credit card,198.9,4.761904762,9.945,4.3
557-50-2944,Giza,Naypyitaw,Member,Male,Sports and travel,47.11,9.0,21.1995,445.1895,03/13/2019,06:41,Ewallet,423.99,4.761904762,21.1995,7.3
567-53-6953,Alex,Yangon,Normal,Female,Food and beverages,79.07,10.0,39.535,830.235,02/13/2019,11:53,Ewallet,790.7,4.761904762,39.535,6.8
919-47-9973,Cairo,Mandalay,Member,Male,Health and beauty,54.32,7.0,19.012,399.252,01/25/2019,22:21,Cash,380.24,4.761904762,19.012,4.6
875-63-1761,Cairo,Naypyitaw,Member,Female,Sports and travel,69.26,9.0,31.167,654.507,03/03/2019,16:49,Cash,623.34,4.761904762,31.167,4.8
808-84-3845,Cairo,Yangon,Member,Female,Fashion accessories,64.05,6.0,19.215,403.515,02/13/2019,09:28,Cash,384.3,4.761904762,19.215,7.0
241-62-9393,Giza,Naypyitaw,Normal,Male,Health and beauty,28.87,5.0,7.2175,151.5675,03/11/2019,22:40,Credit card,144.35,4.761904762,7.2175,8.1
827-24-6771,Cairo,Mandalay,Normal,Female,Sports and travel,82.75,9.0,37.2375,781.9875,02/06/2019,21:16,Cash,744.75,4.761904762,37.2375,4.6
959-17-5835,Alex,Naypyitaw,Member,Female,Sports and travel,19.22,9.0,8.649,181.629,02/06/2019,22:42,Cash,172.98,4.761904762,8.649,9.2
490-59-7825,Cairo,Mandalay,Member,Male,Fashion accessories,32.62,10.0,16.31,342.51,02/17/2019,18:34,Ewallet,326.2,4.761904762,16.31,9.2
717-35-4170,Giza,Mandalay,Member,Male,Health and beauty,,9.0,43.479,913.059,01/01/2019,10:29,Ewallet,869.58,4.761904762,43.479,4.7
258-15-3518,Giza,Naypyitaw,Member,Female,Sports and travel,81.09,9.0,36.4905,766.3005,03/06/2019,05:26,Ewallet,729.81,4.761904762,36.4905,6.1
649-61-2506,Giza,Yangon,Member,Female,Home and lifestyle,42.47,4.0,8.494,178.374,01/15/2019,21:22,Credit card,169.88,4.761904762,8.494,9.7
346-92-4994,Alex,Naypyitaw,Normal,Female,Electronic accessories,,9.0,20.1285,422.6985,03/04/2019,01:18,Ewallet,402.57,4.761904762,20.1285,8.3
297-51-9419,Alex,Yangon,Member,Male,Fashion accessories,15.89,4.0,3.178,66.738,02/25/2019,20:52,Cash,63.56,4.761904762,3.178,9.2
864-97-3519,Alex,Mandalay,Normal,Male,Electronic accessories,16.59,3.0,2.4885,52.2585,03/22/2019,12:27,Credit card,49.77,4.761904762,2.4885,8.8
117-59-2938,Cairo,Yangon,Member,Male,Fashion accessories,86.34,6.0,25.902,570.4694,02/20/2019,21:01,Credit card,518.04,4.761904762,25.902,9.6
260-78-4602,Alex,Naypyitaw,Normal,Female,Fashion accessories,,6.0,6.891,151.9829,03/12/2019,02:19,Cash,137.82,4.761904762,6.891,9.7
866-54-4469,Giza,Naypyitaw,Member,Male,Health and beauty,29.87,5.0,7.4675,156.8175,03/12/2019,14:41,Ewallet,149.35,4.761904762,7.4675,5.2
174-47-2103,Giza,Yangon,Member,Female,Home and lifestyle,42.14,4.0,8.428,176.988,02/09/2019,22:37,Cash,168.56,4.761904762,8.428,4.6
679-82-6971,Giza,Mandalay,Member,Male,Home and lifestyle,32.16,4.0,6.432,135.072,03/03/2019,14:28,Credit card,128.64,4.761904762,6.432,8.3
893-49-8978,Cairo,Yangon,Member,Male,Home and lifestyle,87.28,3.0,13.092,274.932,03/06/2019,20:01,Ewallet,261.84,4.761904762,13.092,9.3
692-61-4485,Alex,Naypyitaw,Normal,Female,Fashion accessories,79.77,6.0,23.931,502.6633,02/16/2019,16:00,Ewallet,478.62,4.761904762,23.931,6.4
344-88-3717,Cairo,Yangon,Normal,Male,Health and beauty,60.97,10.0,30.485,640.185,03/04/2019,07:04,Credit card,609.7,4.761904762,30.485,8.0
478-39-1701,Cairo,Yangon,Normal,Female,Sports and travel,92.61,1.0,4.6305,97.2405,02/03/2019,18:34,Ewallet,92.61,4.761904762,4.6305,4.2
278-58-7201,Giza,Naypyitaw,Member,Female,Sports and travel,97.54,4.0,19.508,409.668,03/06/2019,04:28,Cash,390.16,4.761904762,19.508,7.1
335-19-9430,Cairo,Mandalay,Member,Male,Health and beauty,24.16,10.0,12.08,253.68,03/03/2019,15:13,Ewallet,241.6,4.761904762,12.08,8.3
265-92-7732,Alex,Yangon,Member,Male,Food and beverages,,3.0,9.4965,199.4265,02/21/2019,19:36,Ewallet,189.93,4.761904762,9.4965,7.8
119-94-5644,Alex,Yangon,Normal,Female,Sports and travel,25.35,7.0,8.8725,186.3225,03/29/2019,10:59,Credit card,177.45,4.761904762,8.8725,7.6
710-85-2127,Alex,Mandalay,Normal,Male,Electronic accessories,11.49,9.0,5.1705,106.1674,01/05/2019,17:32,Cash,103.41,4.761904762,5.1705,9.2
195-71-3135,Cairo,Naypyitaw,Member,Female,Food and beverages,47.86,1.0,2.393,50.253,03/31/2019,18:06,Credit card,47.86,4.761904762,2.393,8.2
237-42-8817,Alex,Yangon,Normal,Female,Home and lifestyle,27.01,,1.3505,28.3605,02/16/2019,03:09,Credit card,27.01,4.761904762,1.3505,7.5
767-84-5155,Giza,Naypyitaw,Normal,Female,Food and beverages,34.8,7.0,12.18,255.78,02/02/2019,09:36,Credit card,243.6,4.761904762,12.18,8.5
892-60-3262,Cairo,Yangon,Member,Female,Fashion accessories,95.43,2.0,9.543,200.403,01/21/2019,12:40,Cash,190.86,4.761904762,9.543,5.3
923-21-3381,Giza,Naypyitaw,Normal,Male,Electronic accessories,,6.0,10.104,212.184,03/18/2019,01:49,Cash,202.08,4.761904762,10.104,4.5
331-76-7232,Giza,Mandalay,Normal,Female,Home and lifestyle,61.18,1.0,3.059,64.239,01/21/2019,07:11,Ewallet,61.18,4.761904762,3.059,7.7
188-45-7544,Giza,Naypyitaw,Normal,Female,Food and beverages,28.03,1.0,1.4015,29.4315,02/14/2019,11:52,Credit card,28.03,4.761904762,1.4015,8.4
331-87-4187,Giza,Mandalay,Member,Female,Health and beauty,46.64,2.0,4.664,97.944,03/10/2019,18:16,Ewallet,93.28,4.761904762,4.664,7.4
553-58-8923,Alex,Mandalay,Normal,Female,Food and beverages,87.58,8.0,35.032,735.672,02/10/2019,13:22,Ewallet,700.64,4.761904762,35.032,4.7
648-11-5314,Alex,Mandalay,Member,Female,Fashion accessories,77.39,6.0,23.217,487.557,03/29/2019,06:31,Ewallet,464.34,4.761904762,23.217,4.5
304-40-4965,Giza,Yangon,Member,Male,Health and beauty,85.27,6.0,25.581,537.201,03/11/2019,01:54,Credit card,511.62,4.761904762,25.581,4.9
480-89-6167,Giza,Naypyitaw,Normal,Female,Health and beauty,98.6,9.0,44.37,931.77,03/11/2019,01:32,Credit card,887.4,4.761904762,44.37,5.7
503-97-3863,Giza,Yangon,Normal,Female,Fashion accessories,10.76,4.0,2.152,45.192,02/04/2019,15:39,Credit card,43.04,4.761904762,2.152,6.3
474-33-9171,Giza,Yangon,Normal,Female,Home and lifestyle,86.89,5.0,21.7225,456.1725,01/31/2019,17:27,Credit card,434.45,4.761904762,21.7225,6.7
300-28-3450,Giza,Yangon,Member,Female,Sports and travel,22.1,9.0,9.945,208.845,01/13/2019,22:10,Cash,198.9,4.761904762,9.945,7.2
320-42-8807,Cairo,Yangon,Normal,Female,Home and lifestyle,42.49,9.0,19.1205,401.5305,03/19/2019,06:36,Ewallet,382.41,4.761904762,19.1205,7.3
765-93-9821,Alex,Mandalay,Normal,Female,Fashion accessories,55.94,8.0,22.376,436.6536,02/13/2019,13:40,Ewallet,447.52,4.761904762,22.376,9.3
685-61-2168,Alex,Yangon,Normal,Male,Home and lifestyle,38.52,5.0,9.63,202.23,03/17/2019,16:28,Credit card,192.6,4.761904762,9.63,8.3
271-33-1378,Alex,Naypyitaw,Member,Female,Fashion accessories,73.06,2.0,7.306,153.426,02/20/2019,16:48,Cash,146.12,4.761904762,7.306,5.3
206-43-3544,Alex,Naypyitaw,Normal,Female,Health and beauty,32.27,5.0,8.0675,155.1016,03/02/2019,14:55,Ewallet,161.35,4.761904762,8.0675,6.7
378-80-8288,Alex,Naypyitaw,Member,Female,Fashion accessories,77.4,10.0,38.7,812.7,01/12/2019,14:19,Credit card,774.0,4.761904762,38.7,6.6
522-43-3551,Giza,Yangon,Member,Male,Home and lifestyle,35.81,9.0,16.1145,331.448,01/30/2019,00:35,Credit card,322.29,4.761904762,16.1145,4.0
293-62-8161,Giza,Yangon,Member,Female,Sports and travel,29.85,2.0,2.985,62.685,02/06/2019,20:47,Ewallet,59.7,4.761904762,2.985,6.5
928-44-7765,Alex,Yangon,Member,Male,Home and lifestyle,19.93,8.0,7.972,122.3752,01/24/2019,03:18,Credit card,159.44,4.761904762,7.972,7.7
228-66-1134,Alex,Yangon,Member,Male,Sports and travel,29.55,7.0,10.3425,217.1925,01/19/2019,01:17,Credit card,206.85,4.761904762,10.3425,5.9
173-79-8702,Alex,Yangon,Normal,Female,Electronic accessories,20.98,4.0,4.196,88.116,01/13/2019,16:42,Cash,83.92,4.761904762,4.196,6.3
584-59-6113,Giza,Yangon,Member,Male,Home and lifestyle,53.31,5.0,13.3275,293.1684,01/22/2019,08:37,Cash,266.55,4.761904762,13.3275,5.2
505-41-1146,Alex,Naypyitaw,Normal,Male,Home and lifestyle,79.37,4.0,15.874,333.354,01/08/2019,11:41,Cash,317.48,4.761904762,15.874,4.9
818-78-2759,Alex,Mandalay,Member,Female,Food and beverages,80.97,6.0,24.291,510.111,01/06/2019,15:45,Credit card,485.82,4.761904762,24.291,8.8
672-47-9892,Cairo,Mandalay,Member,Male,Food and beverages,41.29,8.0,16.516,312.3385,02/03/2019,17:23,Credit card,330.32,4.761904762,16.516,5.7
100-91-9289,Giza,Naypyitaw,Member,Male,Food and beverages,87.11,10.0,43.555,914.655,03/05/2019,17:09,Ewallet,871.1,4.761904762,43.555,5.4
389-51-7714,Cairo,Mandalay,Member,Male,Food and beverages,69.3,1.0,3.465,72.765,03/15/2019,20:53,Credit card,69.3,4.761904762,3.465,9.0
773-72-9615,Cairo,Naypyitaw,Normal,Male,Home and lifestyle,29.87,2.0,2.987,62.727,03/23/2019,01:23,Ewallet,59.74,4.761904762,2.987,4.1
861-63-7046,Cairo,Yangon,Normal,Male,Fashion accessories,16.33,5.0,4.0825,85.7325,01/25/2019,16:42,Cash,81.65,4.761904762,4.0825,4.5
683-90-3931,Cairo,Naypyitaw,Normal,Male,Fashion accessories,61.89,8.0,24.756,519.876,03/26/2019,05:34,Ewallet,495.12,4.761904762,24.756,8.2
553-55-6163,Cairo,Mandalay,Normal,Female,Fashion accessories,48.75,6.0,14.625,307.125,02/27/2019,14:25,Cash,292.5,4.761904762,14.625,7.7
843-14-5660,Cairo,Yangon,Member,Female,Electronic accessories,37.03,4.0,7.406,155.526,03/07/2019,17:36,Ewallet,148.12,4.761904762,7.406,5.3
258-22-1618,Giza,Mandalay,Member,Male,Home and lifestyle,43.04,10.0,21.52,451.92,01/10/2019,23:20,Credit card,430.4,4.761904762,21.52,5.5
277-72-2562,Cairo,Naypyitaw,Normal,Male,Fashion accessories,82.75,7.0,28.9625,608.2125,01/16/2019,07:47,Ewallet,579.25,4.761904762,28.9625,4.5
969-87-1187,Cairo,Naypyitaw,Normal,Male,Home and lifestyle,57.19,6.0,17.157,383.4549,02/27/2019,19:36,Ewallet,343.14,4.761904762,17.157,7.2
192-38-8076,Giza,Mandalay,Member,Male,Home and lifestyle,17.43,10.0,8.715,183.015,01/18/2019,15:35,Cash,174.3,4.761904762,8.715,8.5
599-60-4212,Cairo,Naypyitaw,Member,Male,Electronic accessories,33.96,7.0,11.886,249.606,02/11/2019,11:38,Ewallet,237.72,4.761904762,11.886,5.9
124-49-3773,Giza,Naypyitaw,Normal,Male,Sports and travel,14.04,4.0,2.808,14.4218,01/19/2019,09:00,Credit card,56.16,4.761904762,2.808,5.2
810-24-5999,Giza,Mandalay,Member,Female,Health and beauty,76.6,4.0,15.32,321.72,03/31/2019,21:01,Credit card,306.4,4.761904762,15.32,5.2
696-94-9631,Alex,Mandalay,Member,Male,Home and lifestyle,28.06,10.0,14.03,294.63,03/26/2019,11:55,Cash,280.6,4.761904762,14.03,5.6
119-47-7332,Alex,Mandalay,Member,Female,Sports and travel,88.01,9.0,39.6045,831.6945,03/09/2019,09:21,Credit card,792.09,4.761904762,39.6045,4.5
502-30-1301,Giza,Naypyitaw,Normal,Female,Fashion accessories,37.21,9.0,16.7445,351.6345,03/13/2019,08:14,Cash,334.89,4.761904762,16.7445,5.7
449-60-3248,Alex,Naypyitaw,Normal,Male,Sports and travel,31.63,3.0,4.7445,114.8818,03/29/2019,06:55,Cash,94.89,4.761904762,4.7445,6.6
416-98-9582,Alex,Mandalay,Member,Male,Home and lifestyle,16.1,9.0,7.245,152.145,02/22/2019,13:19,Credit card,144.9,4.761904762,7.245,9.7
863-91-5485,Alex,Yangon,Member,Male,Health and beauty,12.36,10.0,6.18,129.78,01/11/2019,22:49,Credit card,123.6,4.761904762,6.18,7.7
237-74-8680,Cairo,Naypyitaw,Normal,Male,Sports and travel,54.23,3.0,8.1345,170.8245,01/29/2019,23:42,Cash,162.69,4.761904762,8.1345,5.0
875-36-2083,Alex,Mandalay,Normal,Female,Sports and travel,,7.0,31.458,660.618,03/15/2019,19:34,Ewallet,629.16,4.761904762,31.458,6.4
756-14-9530,Alex,Mandalay,Normal,Male,Health and beauty,,7.0,19.838,416.598,02/26/2019,12:56,Credit card,396.76,4.761904762,19.838,9.9
892-46-8558,Alex,Mandalay,Normal,Male,Fashion accessories,56.53,3.0,8.4795,178.0695,03/31/2019,17:08,Credit card,169.59,4.761904762,8.4795,6.8
523-51-8387,Alex,Yangon,Normal,Male,Sports and travel,18.12,6.0,5.436,75.5725,02/16/2019,02:33,Ewallet,108.72,4.761904762,5.436,8.2
493-75-3619,Giza,Naypyitaw,Normal,Male,Health and beauty,92.1,10.0,46.05,967.05,02/09/2019,09:46,Credit card,921.0,4.761904762,46.05,9.2
395-90-3960,Alex,Yangon,Member,Male,Food and beverages,78.89,1.0,,82.8345,03/17/2019,21:30,Credit card,78.89,4.761904762,3.9445,6.8
519-66-2300,Cairo,Naypyitaw,Member,Male,Food and beverages,35.03,9.0,15.7635,331.0335,01/05/2019,21:36,Ewallet,315.27,4.761904762,15.7635,8.9
405-52-2436,Alex,Yangon,Normal,Male,Health and beauty,70.49,10.0,35.245,740.145,02/16/2019,01:05,Credit card,704.9,4.761904762,35.245,8.0
430-57-7208,Alex,Mandalay,Member,Female,Sports and travel,22.11,5.0,5.5275,123.2142,03/09/2019,02:30,Ewallet,110.55,4.761904762,5.5275,6.0
805-87-5705,Giza,Naypyitaw,Normal,Female,Food and beverages,61.76,10.0,30.88,648.48,01/24/2019,19:14,Ewallet,617.6,4.761904762,30.88,6.1
935-12-7035,Giza,Naypyitaw,Member,Female,Food and beverages,37.69,1.0,1.8845,39.5745,01/07/2019,18:30,Cash,37.69,4.761904762,1.8845,7.6
806-46-5168,Alex,Mandalay,Normal,Female,Electronic accessories,20.25,6.0,,127.575,02/13/2019,21:30,Credit card,121.5,4.761904762,6.075,6.0
916-14-3224,Giza,Yangon,Normal,Female,Sports and travel,80.56,7.0,28.196,592.116,01/03/2019,06:36,Ewallet,563.92,4.761904762,28.196,9.6
439-55-2084,Alex,Mandalay,Member,Female,Sports and travel,66.39,3.0,9.9585,209.1285,02/10/2019,22:02,Credit card,199.17,4.761904762,9.9585,7.4
523-21-9143,Alex,Mandalay,Normal,Female,Health and beauty,57.26,3.0,8.589,180.369,03/03/2019,16:09,Cash,171.78,4.761904762,8.589,4.7
448-71-9579,Giza,Mandalay,Member,Male,Food and beverages,,3.0,10.635,204.4331,03/18/2019,02:21,Credit card,212.7,4.761904762,10.635,5.2
147-23-9529,Cairo,Naypyitaw,Normal,Male,Food and beverages,78.26,4.0,15.652,328.692,01/20/2019,05:17,Cash,313.04,4.761904762,15.652,5.9
115-89-9422,Alex,Yangon,Normal,Female,Home and lifestyle,22.74,5.0,5.685,119.385,01/04/2019,15:57,Ewallet,113.7,4.761904762,5.685,7.4
151-23-7284,Alex,Yangon,Normal,Female,Health and beauty,73.42,10.0,36.71,770.91,03/27/2019,17:05,Credit card,734.2,4.761904762,36.71,7.8
681-26-2522,Cairo,Mandalay,Member,Female,Home and lifestyle,71.6,8.0,28.64,601.44,01/24/2019,22:58,Ewallet,572.8,4.761904762,28.64,6.8
438-51-8426,Giza,Yangon,Member,Female,Electronic accessories,41.63,8.0,16.652,349.692,01/14/2019,10:35,Ewallet,333.04,4.761904762,16.652,9.1
172-48-9728,Giza,Mandalay,Normal,Male,Food and beverages,31.93,3.0,4.7895,100.5795,02/25/2019,18:50,Credit card,95.79,4.761904762,4.7895,9.8
657-98-4869,Alex,Naypyitaw,Member,Female,Electronic accessories,63.29,8.0,25.316,531.636,03/29/2019,19:49,Credit card,506.32,4.761904762,25.316,6.0
435-73-2007,Alex,Yangon,Member,Male,Health and beauty,69.48,8.0,27.792,583.632,03/14/2019,21:19,Credit card,555.84,4.761904762,27.792,7.2
835-54-2462,Cairo,Yangon,Normal,Male,Home and lifestyle,,9.0,7.029,125.8299,02/25/2019,22:37,Credit card,140.58,4.761904762,7.029,9.8
740-50-7271,Giza,Mandalay,Normal,Male,Fashion accessories,25.61,3.0,3.8415,80.6715,03/27/2019,04:08,Cash,76.83,4.761904762,3.8415,5.1
173-92-1257,Alex,Naypyitaw,Normal,Female,Health and beauty,17.62,7.0,6.167,129.507,02/24/2019,17:52,Credit card,123.34,4.761904762,6.167,9.2
493-55-4698,Alex,Mandalay,Member,Female,Fashion accessories,31.31,9.0,14.0895,294.2063,03/16/2019,15:44,Cash,281.79,4.761904762,14.0895,5.6
245-77-5578,Giza,Naypyitaw,Member,Male,Health and beauty,52.52,2.0,5.252,110.292,01/02/2019,15:29,Ewallet,105.04,4.761904762,5.252,8.1
580-83-6431,Giza,Mandalay,Normal,Female,Health and beauty,13.18,10.0,6.59,138.39,01/07/2019,21:18,Ewallet,131.8,4.761904762,6.59,8.5
739-13-5699,Giza,Yangon,Member,Male,Home and lifestyle,32.68,,16.34,343.14,01/20/2019,21:28,Credit card,326.8,4.761904762,16.34,5.7
927-32-5280,Cairo,Yangon,Normal,Male,Food and beverages,87.58,6.0,26.274,551.754,02/22/2019,12:15,Ewallet,525.48,4.761904762,26.274,9.9
550-91-3740,Alex,Naypyitaw,Normal,Male,Fashion accessories,33.8,2.0,3.38,70.98,01/30/2019,12:43,Ewallet,67.6,4.761904762,3.38,4.3
499-70-5302,Alex,Naypyitaw,Normal,Male,Home and lifestyle,93.45,8.0,37.38,788.1093,02/25/2019,19:58,Ewallet,747.6,4.761904762,37.38,6.3
978-44-6488,Giza,Mandalay,Member,Female,Fashion accessories,62.58,8.0,25.032,525.672,03/30/2019,05:20,Ewallet,500.64,4.761904762,25.032,8.6
