Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total_Amount,calculated_sales,error,is_incorrect
993-46-2482,Giza,Naypyitaw,Member,Male,Health and beauty,93.53,7.0,32.7355,687.4455,01/02/2019,00:12,Credit card,654.71,4.761904762,32.7355,4.8,654.71,687.4455,0.0,False
925-54-4198,Alex,Yangon,Normal,Female,Sports and travel,22.51,7.0,7.878500000000002,165.4485,01/02/2019,04:50,Ewallet,157.57,4.761904762,7.8785,4.7,157.57000000000002,165.44850000000002,2.842170943040401e-14,False
576-55-3419,Giza,Yangon,Normal,Male,Health and beauty,89.32,10.0,44.66,937.86,01/02/2019,13:55,Credit card,893.2,4.761904762,44.66,10.0,893.1999999999999,937.8599999999999,1.1368683772161603e-13,False
500-87-6832,Giza,Yangon,Normal,Male,Fashion accessories,45.32,7.0,15.862000000000002,333.102,01/02/2019,06:14,Ewallet,317.24,4.761904762,15.862,7.9,317.24,333.10200000000003,5.684341886080802e-14,False
878-78-1245,Alex,Mandalay,Normal,Female,Fashion accessories,54.51,9.0,24.5295,515.1195,01/02/2019,08:28,Cash,490.59,4.761904762,24.5295,4.8,490.59,515.1195,0.0,False
216-18-4096,Giza,Naypyitaw,Normal,Male,Health and beauty,34.76,9.0,15.642,328.482,01/02/2019,22:26,Cash,312.84,4.761904762,15.642,7.8,312.84,328.48199999999997,5.684341886080802e-14,False
477-70-8491,Giza,Naypyitaw,Member,Female,Electronic accessories,82.66,7.0,28.931,607.551,01/02/2019,12:13,Cash,578.62,4.761904762,28.931,9.5,578.62,607.551,0.0,False
934-60-9110,Cairo,Naypyitaw,Member,Male,Sports and travel,77.57,7.0,27.149500000000003,577.3293,01/02/2019,16:29,Ewallet,542.99,4.761904762,27.1495,7.4,542.99,570.1395,7.189799999999991,True
702-91-4448,Cairo,Mandalay,Member,Male,Fashion accessories,19.54,8.0,7.816,157.266,01/02/2019,18:25,Ewallet,156.32,4.761904762,7.816,6.4,156.32,164.136,6.8700000000000045,True
943-36-9758,Alex,Yangon,Normal,Female,Home and lifestyle,17.49,9.0,7.8705,165.2805,01/02/2019,11:14,Ewallet,157.41,4.761904762,7.8705,5.6,157.41,165.2805,0.0,False
207-75-3621,Giza,Mandalay,Member,Male,Sports and travel,69.26,10.0,34.63,727.23,01/02/2019,10:58,Cash,692.6,4.761904762,34.63,9.0,692.6,727.23,0.0,False
179-50-3106,Alex,Naypyitaw,Normal,Female,Food and beverages,16.36,9.0,7.362000000000001,154.602,01/02/2019,10:32,Cash,147.24,4.761904762,7.362,4.7,147.24,154.602,0.0,False
684-59-1162,Cairo,Naypyitaw,Member,Male,Fashion accessories,70.12,10.0,35.06,736.26,01/02/2019,04:57,Credit card,701.2,4.761904762,35.06,4.9,701.2,736.26,0.0,False
422-72-9085,Giza,Yangon,Normal,Female,Fashion accessories,78.71,9.0,35.4195,694.8783,01/02/2019,13:55,Cash,708.39,4.761904762,35.4195,4.4,708.39,743.8095,48.93119999999999,True
610-20-9334,Alex,Yangon,Normal,Male,Food and beverages,11.87,9.0,5.3415,112.1715,01/02/2019,12:23,Cash,106.83,4.761904762,5.3415,6.8,106.83,112.1715,0.0,False
853-52-8133,Giza,Mandalay,Member,Female,Food and beverages,27.65,1.0,1.3825,29.0325,01/02/2019,07:03,Ewallet,27.65,4.761904762,1.3825,4.4,27.65,29.0325,0.0,False
856-93-1513,Cairo,Mandalay,Normal,Female,Sports and travel,94.02,7.0,32.907000000000004,691.047,01/02/2019,01:47,Ewallet,658.14,4.761904762,32.907,7.6,658.14,691.047,0.0,False
867-46-5436,Alex,Mandalay,Normal,Female,Home and lifestyle,46.72,6.0,14.016,294.336,01/02/2019,04:33,Ewallet,280.32,4.761904762,14.016,4.4,280.32,294.336,0.0,False
874-49-4075,Cairo,Yangon,Member,Male,Home and lifestyle,17.65,10.0,8.825000000000001,185.325,01/02/2019,11:48,Credit card,176.5,4.761904762,8.825,7.4,176.5,185.325,0.0,False
966-87-4644,Cairo,Yangon,Normal,Female,Sports and travel,16.39,10.0,8.195,172.095,01/02/2019,23:09,Ewallet,163.9,4.761904762,8.195,7.7,163.9,172.095,0.0,False
900-70-1198,Giza,Yangon,Normal,Male,Home and lifestyle,37.97,8.0,15.188,318.948,01/02/2019,03:05,Credit card,303.76,4.761904762,15.188,4.7,303.76,318.948,0.0,False
204-48-5554,Cairo,Naypyitaw,Member,Female,Home and lifestyle,12.68,3.0,1.9020000000000001,88.1483,01/02/2019,00:47,Cash,38.04,4.761904762,1.902,9.3,38.04,39.942,48.206300000000006,True
292-26-8940,Alex,Mandalay,Normal,Male,Electronic accessories,84.22,5.0,21.055000000000003,442.155,01/02/2019,18:29,Ewallet,421.1,4.761904762,21.055,7.6,421.1,442.15500000000003,5.684341886080802e-14,False
866-17-4683,Alex,Naypyitaw,Member,Male,Home and lifestyle,82.1,8.0,32.839999999999996,689.64,01/02/2019,19:28,Cash,656.8,4.761904762,32.84,8.1,656.8,689.64,0.0,False
182-38-3546,Cairo,Yangon,Member,Female,Food and beverages,48.03,5.0,12.0075,252.1575,01/02/2019,22:01,Ewallet,240.15,4.761904762,12.0075,7.7,240.15,252.1575,0.0,False
986-46-8718,Alex,Yangon,Normal,Female,Food and beverages,74.75,3.0,11.2125,235.4625,01/02/2019,03:52,Ewallet,224.25,4.761904762,11.2125,6.7,224.25,235.4625,0.0,False
198-84-7724,Alex,Yangon,Member,Male,Home and lifestyle,21.68,2.0,2.168,45.528,01/02/2019,08:56,Credit card,43.36,4.761904762,2.168,4.6,43.36,45.528,0.0,False
844-52-4339,Alex,Naypyitaw,Member,Female,Food and beverages,80.17,1.0,4.008500000000001,84.1785,01/02/2019,13:11,Ewallet,80.17,4.761904762,4.0085,5.2,80.17,84.1785,0.0,False
722-25-6451,Giza,Naypyitaw,Normal,Male,Food and beverages,97.6,1.0,4.88,102.48,01/02/2019,03:29,Cash,97.6,4.761904762,4.88,6.7,97.6,102.47999999999999,1.4210854715202004e-14,False
818-38-5752,Giza,Yangon,Normal,Female,Health and beauty,38.4,7.0,13.440000000000001,282.24,01/02/2019,11:02,Credit card,268.8,4.761904762,13.44,7.3,268.8,282.24,0.0,False
609-51-6494,Cairo,Mandalay,Normal,Male,Home and lifestyle,10.81,7.0,3.7835,79.4535,01/02/2019,08:20,Ewallet,75.67,4.761904762,3.7835,4.8,75.67,79.4535,0.0,False
286-15-1008,Alex,Naypyitaw,Normal,Male,Home and lifestyle,52.49,10.0,26.245,551.145,01/02/2019,21:35,Cash,524.9,4.761904762,26.245,4.6,524.9,551.145,0.0,False
687-23-1469,Alex,Naypyitaw,Member,Male,Electronic accessories,45.77,8.0,18.308000000000003,352.2582,01/02/2019,18:47,Ewallet,366.16,4.761904762,18.308,8.3,366.16,384.468,32.20980000000003,True
591-47-5742,Cairo,Yangon,Normal,Female,Fashion accessories,34.77,7.0,12.169500000000001,251.2677,01/02/2019,18:19,Cash,243.39,4.761904762,12.1695,8.2,243.39000000000001,255.5595,4.291800000000023,True
331-34-3212,Alex,Yangon,Member,Male,Electronic accessories,75.45,7.0,26.4075,554.5575,01/02/2019,09:47,Cash,528.15,4.761904762,26.4075,7.9,528.15,554.5575,0.0,False
288-47-1793,Giza,Mandalay,Member,Male,Home and lifestyle,30.4,2.0,3.04,65.0635,01/02/2019,04:13,Credit card,60.8,4.761904762,3.04,6.8,60.8,63.839999999999996,1.2235000000000085,True
245-77-5578,Giza,Naypyitaw,Member,Male,Health and beauty,52.52,2.0,5.252000000000001,110.292,01/02/2019,15:29,Ewallet,105.04,4.761904762,5.252,8.1,105.04,110.292,0.0,False
368-41-2469,Giza,Mandalay,Normal,Female,Home and lifestyle,76.47,2.0,7.647,160.587,01/02/2019,15:30,Ewallet,152.94,4.761904762,7.647,9.6,152.94,160.587,0.0,False
675-33-5702,Alex,Yangon,Member,Female,Health and beauty,61.03,6.0,18.309,384.489,01/02/2019,13:09,Cash,366.18,4.761904762,18.309,6.4,366.18,384.48900000000003,5.684341886080802e-14,False
622-71-2584,Cairo,Naypyitaw,Member,Female,Home and lifestyle,19.84,3.0,2.976,62.496,01/02/2019,01:18,Ewallet,59.52,4.761904762,2.976,7.9,59.519999999999996,62.495999999999995,7.105427357601002e-15,False
815-65-8821,Alex,Yangon,Normal,Female,Sports and travel,48.36,7.0,16.926,355.446,01/02/2019,02:08,Cash,338.52,4.761904762,16.926,4.8,338.52,355.44599999999997,5.684341886080802e-14,False
271-30-9342,Cairo,Yangon,Member,Female,Home and lifestyle,87.51,10.0,43.755,918.855,01/02/2019,22:03,Credit card,875.1,4.761904762,43.755,9.1,875.1,918.855,0.0,False
589-89-8917,Alex,Mandalay,Member,Female,Food and beverages,17.32,3.0,2.5980000000000003,54.558,01/02/2019,14:40,Ewallet,51.96,4.761904762,2.598,6.9,51.96,54.558,0.0,False
215-86-2094,Giza,Yangon,Normal,Male,Health and beauty,66.3,8.0,26.52,556.92,01/02/2019,00:48,Ewallet,530.4,4.761904762,26.52,7.3,530.4,556.92,0.0,False
728-29-4582,Giza,Mandalay,Member,Female,Health and beauty,81.3,1.0,4.065,85.365,01/02/2019,20:13,Ewallet,81.3,4.761904762,4.065,9.5,81.3,85.365,0.0,False
829-51-4923,Giza,Yangon,Normal,Male,Home and lifestyle,44.33,10.0,22.165,464.4267,01/02/2019,15:19,Credit card,443.3,4.761904762,22.165,9.2,443.29999999999995,465.465,1.0382999999999925,True
873-81-9007,Cairo,Mandalay,Normal,Male,Home and lifestyle,51.52,8.0,20.608000000000004,452.6936,01/02/2019,05:33,Ewallet,412.16,4.761904762,20.608,7.1,412.16,432.76800000000003,19.925599999999974,True
332-78-4863,Giza,Mandalay,Normal,Male,Sports and travel,34.7,2.0,3.4700000000000006,72.87,01/02/2019,07:20,Cash,69.4,4.761904762,3.47,8.3,69.4,72.87,0.0,False
647-69-2675,Giza,Naypyitaw,Member,Female,Fashion accessories,78.26,2.0,7.8260000000000005,132.0288,01/02/2019,10:25,Cash,156.52,4.761904762,7.826,7.0,156.52,164.346,32.317200000000014,True
995-80-5330,Alex,Yangon,Member,Male,Fashion accessories,79.48,5.0,19.870000000000005,417.27,01/02/2019,22:43,Ewallet,397.4,4.761904762,19.87,8.2,397.40000000000003,417.27000000000004,5.684341886080802e-14,False
452-38-2587,Alex,Yangon,Member,Female,Food and beverages,69.29,3.0,10.393500000000001,218.2635,01/03/2019,02:13,Ewallet,207.87,4.761904762,10.3935,8.5,207.87,218.2635,0.0,False
921-80-9964,Alex,Naypyitaw,Member,Male,Electronic accessories,24.38,3.0,3.657,76.797,01/03/2019,09:01,Ewallet,73.14,4.761904762,3.657,6.4,73.14,76.797,0.0,False
187-67-8874,Alex,Naypyitaw,Normal,Male,Food and beverages,42.32,10.0,21.16,444.36,01/03/2019,18:29,Credit card,423.2,4.761904762,21.16,5.1,423.2,444.36,0.0,False
824-72-3832,Giza,Mandalay,Member,Female,Fashion accessories,28.78,9.0,12.951,271.971,01/03/2019,06:28,Credit card,259.02,4.761904762,12.951,9.2,259.02,271.971,0.0,False
349-69-4003,Giza,Naypyitaw,Member,Female,Home and lifestyle,54.45,2.0,5.445,119.8955,01/03/2019,22:44,Credit card,108.9,4.761904762,5.445,4.2,108.9,114.345,5.5504999999999995,True
916-14-3224,Giza,Yangon,Normal,Female,Sports and travel,80.56,7.0,28.196000000000005,592.116,01/03/2019,06:36,Ewallet,563.92,4.761904762,28.196,9.6,563.9200000000001,592.1160000000001,1.1368683772161603e-13,False
190-15-9062,Giza,Mandalay,Member,Female,Fashion accessories,11.13,9.0,5.008500000000001,105.1785,01/03/2019,00:38,Cash,100.17,4.761904762,5.0085,7.9,100.17,105.1785,0.0,False
893-61-9260,Cairo,Naypyitaw,Member,Male,Sports and travel,62.92,5.0,15.730000000000002,330.33,01/03/2019,13:34,Cash,314.6,4.761904762,15.73,8.4,314.6,330.33000000000004,5.684341886080802e-14,False
304-22-5709,Alex,Mandalay,Normal,Male,Food and beverages,33.9,1.0,1.695,35.595,01/03/2019,11:54,Cash,33.9,4.761904762,1.695,5.1,33.9,35.595,0.0,False
554-15-3201,Giza,Mandalay,Member,Female,Home and lifestyle,84.52,1.0,4.226,88.746,01/03/2019,22:14,Ewallet,84.52,4.761904762,4.226,9.8,84.52,88.746,0.0,False
364-71-5928,Cairo,Yangon,Normal,Female,Electronic accessories,77.6,10.0,38.800000000000004,792.9266,01/03/2019,18:46,Credit card,776.0,4.761904762,38.8,9.3,776.0,814.8,21.873399999999947,True
108-35-7544,Giza,Mandalay,Normal,Female,Fashion accessories,99.59,4.0,19.918000000000003,418.278,01/03/2019,05:29,Cash,398.36,4.761904762,19.918,5.8,398.36,418.278,0.0,False
908-38-5356,Cairo,Mandalay,Member,Male,Sports and travel,22.37,5.0,5.592500000000001,117.4425,01/03/2019,19:53,Cash,111.85,4.761904762,5.5925,6.4,111.85000000000001,117.44250000000001,1.4210854715202004e-14,False
935-90-4082,Alex,Mandalay,Member,Male,Fashion accessories,40.1,2.0,4.010000000000001,84.21,01/03/2019,09:38,Credit card,80.2,4.761904762,4.01,5.0,80.2,84.21000000000001,1.4210854715202004e-14,False
760-40-5496,Alex,Mandalay,Member,Male,Fashion accessories,24.86,7.0,8.700999999999999,182.721,01/03/2019,03:49,Ewallet,174.02,4.761904762,8.701,9.4,174.01999999999998,182.72099999999998,2.842170943040401e-14,False
676-33-1390,Cairo,Yangon,Normal,Female,Food and beverages,68.09,7.0,23.831500000000002,500.4615,01/03/2019,04:28,Credit card,476.63,4.761904762,23.8315,6.2,476.63,500.4615,0.0,False
807-92-9748,Giza,Naypyitaw,Normal,Male,Sports and travel,72.55,7.0,25.3925,533.2425,01/03/2019,10:15,Ewallet,507.85,4.761904762,25.3925,8.7,507.84999999999997,533.2425,0.0,False
471-53-3104,Cairo,Naypyitaw,Member,Male,Food and beverages,29.6,9.0,13.320000000000002,279.72,01/03/2019,08:01,Cash,266.4,4.761904762,13.32,7.8,266.40000000000003,279.72,0.0,False
965-52-8998,Alex,Mandalay,Normal,Female,Food and beverages,70.04,1.0,3.5020000000000007,73.542,01/03/2019,12:23,Ewallet,70.04,4.761904762,3.502,6.9,70.04,73.542,0.0,False
111-83-7987,Giza,Yangon,Normal,Male,Sports and travel,50.52,4.0,10.104000000000001,212.184,01/03/2019,15:01,Ewallet,202.08,4.761904762,10.104,6.6,202.08,212.18400000000003,2.842170943040401e-14,False
962-74-2309,Alex,Mandalay,Member,Male,Food and beverages,91.28,2.0,9.128,191.688,01/03/2019,02:42,Credit card,182.56,4.761904762,9.128,5.0,182.56,191.688,0.0,False
488-55-5785,Cairo,Naypyitaw,Normal,Female,Food and beverages,17.73,8.0,7.0920000000000005,153.9461,01/03/2019,00:06,Ewallet,141.84,4.761904762,7.092,7.3,141.84,148.93200000000002,5.014099999999985,True
630-53-2784,Alex,Naypyitaw,Member,Male,Food and beverages,42.19,6.0,12.657,265.797,01/03/2019,22:43,Ewallet,253.14,4.761904762,12.657,8.0,253.14,265.79699999999997,5.684341886080802e-14,False
681-90-7141,Giza,Mandalay,Member,Male,Sports and travel,33.7,1.0,1.6850000000000003,35.385,01/03/2019,12:26,Ewallet,33.7,4.761904762,1.685,9.9,33.7,35.385000000000005,7.105427357601002e-15,False
137-22-5103,Alex,Mandalay,Normal,Male,Sports and travel,27.35,3.0,4.102500000000001,107.1484,01/03/2019,17:01,Credit card,82.05,4.761904762,4.1025,6.0,82.05000000000001,86.15250000000002,20.995899999999978,True
297-91-7303,Alex,Yangon,Normal,Female,Fashion accessories,14.87,10.0,7.435,156.135,01/03/2019,14:12,Cash,148.7,4.761904762,7.435,6.9,148.7,156.135,0.0,False
132-68-9040,Alex,Yangon,Member,Female,Sports and travel,91.59,6.0,27.477,577.017,01/03/2019,01:51,Cash,549.54,4.761904762,27.477,7.9,549.54,577.0169999999999,1.1368683772161603e-13,False
939-63-2695,Alex,Naypyitaw,Normal,Male,Fashion accessories,90.73,5.0,22.682500000000005,476.3325,01/03/2019,22:08,Ewallet,453.65,4.761904762,22.6825,5.3,453.65000000000003,476.33250000000004,5.684341886080802e-14,False
847-74-7659,Alex,Naypyitaw,Member,Female,Food and beverages,29.78,10.0,14.89,312.69,01/03/2019,01:36,Credit card,297.8,4.761904762,14.89,4.3,297.8,312.69,0.0,False
564-22-1498,Giza,Mandalay,Normal,Female,Food and beverages,26.13,10.0,13.065000000000001,274.365,01/03/2019,15:43,Cash,261.3,4.761904762,13.065,6.6,261.3,274.365,0.0,False
453-98-4611,Giza,Yangon,Member,Female,Food and beverages,43.9,8.0,17.56,368.76,01/03/2019,02:22,Cash,351.2,4.761904762,17.56,4.7,351.2,368.76,0.0,False
259-90-3893,Alex,Mandalay,Normal,Female,Electronic accessories,27.18,2.0,2.718,98.4379,01/03/2019,23:49,Cash,54.36,4.761904762,2.718,6.2,54.36,57.078,41.359899999999996,True
352-28-2067,Alex,Mandalay,Member,Female,Electronic accessories,31.26,3.0,4.689,98.469,01/03/2019,10:50,Cash,93.78,4.761904762,4.689,8.0,93.78,98.469,0.0,False
953-73-3134,Giza,Yangon,Normal,Female,Food and beverages,21.37,7.0,7.479500000000001,157.0695,01/03/2019,09:42,Credit card,149.59,4.761904762,7.4795,4.4,149.59,157.0695,0.0,False
272-62-6188,Alex,Naypyitaw,Normal,Male,Home and lifestyle,67.98,8.0,27.192000000000004,571.032,01/03/2019,00:44,Credit card,543.84,4.761904762,27.192,5.2,543.84,571.032,0.0,False
611-34-5269,Cairo,Mandalay,Member,Male,Health and beauty,71.32,9.0,32.093999999999994,673.974,01/03/2019,22:10,Ewallet,641.88,4.761904762,32.094,7.2,641.8799999999999,673.9739999999999,1.1368683772161603e-13,False
906-94-2264,Giza,Yangon,Normal,Male,Fashion accessories,95.17,2.0,9.517000000000001,199.857,01/03/2019,15:51,Cash,190.34,4.761904762,9.517,4.6,190.34,199.857,0.0,False
415-90-3598,Giza,Naypyitaw,Normal,Female,Food and beverages,20.97,3.0,3.1455,72.5883,01/03/2019,14:23,Credit card,62.91,4.761904762,3.1455,7.2,62.91,66.0555,6.532800000000009,True
662-80-6795,Alex,Mandalay,Normal,Male,Fashion accessories,21.02,4.0,4.204,88.284,01/03/2019,00:54,Credit card,84.08,4.761904762,4.204,8.0,84.08,88.28399999999999,1.4210854715202004e-14,False
982-76-8850,Giza,Yangon,Member,Female,Electronic accessories,74.2,4.0,14.840000000000002,323.0823,01/03/2019,17:40,Cash,296.8,4.761904762,14.84,7.9,296.8,311.64,11.442299999999989,True
897-45-2154,Alex,Yangon,Member,Male,Food and beverages,30.99,5.0,7.7475,162.6975,01/03/2019,16:13,Ewallet,154.95,4.761904762,7.7475,5.6,154.95,162.6975,0.0,False
289-69-8206,Giza,Naypyitaw,Normal,Female,Home and lifestyle,42.96,7.0,15.036000000000001,315.756,01/03/2019,02:38,Cash,300.72,4.761904762,15.036,9.0,300.72,315.75600000000003,5.684341886080802e-14,False
530-25-2821,Alex,Yangon,Normal,Female,Home and lifestyle,99.14,3.0,14.871000000000002,312.291,01/03/2019,04:16,Credit card,297.42,4.761904762,14.871,4.5,297.42,312.291,0.0,False
650-33-7925,Alex,Mandalay,Member,Male,Food and beverages,63.59,6.0,19.077,400.617,01/03/2019,15:00,Cash,381.54,4.761904762,19.077,9.5,381.54,400.617,0.0,False
876-36-2397,Cairo,Mandalay,Normal,Male,Sports and travel,25.99,2.0,2.599,54.579,01/03/2019,15:27,Cash,51.98,4.761904762,2.599,8.4,51.98,54.57899999999999,7.105427357601002e-15,False
117-72-6351,Alex,Yangon,Member,Male,Electronic accessories,55.04,3.0,8.256,173.376,01/03/2019,04:54,Credit card,165.12,4.761904762,8.256,6.3,165.12,173.376,0.0,False
964-85-1166,Alex,Mandalay,Normal,Female,Food and beverages,78.79,10.0,39.39500000000001,827.295,01/03/2019,23:55,Cash,787.9,4.761904762,39.395,6.2,787.9000000000001,827.2950000000001,1.1368683772161603e-13,False
566-41-8509,Cairo,Mandalay,Normal,Female,Electronic accessories,16.78,7.0,5.873000000000001,123.333,01/03/2019,09:21,Ewallet,117.46,4.761904762,5.873,9.8,117.46000000000001,123.33300000000001,1.4210854715202004e-14,False
187-11-4566,Cairo,Naypyitaw,Member,Male,Food and beverages,81.39,8.0,32.556000000000004,683.676,01/03/2019,07:17,Credit card,651.12,4.761904762,32.556,5.7,651.12,683.676,0.0,False
704-34-5195,Cairo,Yangon,Normal,Female,Electronic accessories,47.07,4.0,9.414,197.694,01/03/2019,08:01,Credit card,188.28,4.761904762,9.414,5.9,188.28,197.694,0.0,False
799-29-9213,Giza,Naypyitaw,Member,Male,Electronic accessories,89.15,6.0,26.745000000000005,561.645,01/03/2019,21:31,Credit card,534.9,4.761904762,26.745,9.8,534.9000000000001,561.6450000000001,1.1368683772161603e-13,False
962-59-3408,Giza,Yangon,Normal,Female,Home and lifestyle,12.97,1.0,0.6485000000000001,13.6185,01/03/2019,06:23,Credit card,12.97,4.761904762,0.6485,9.7,12.97,13.618500000000001,1.7763568394002505e-15,False
210-33-5395,Cairo,Mandalay,Normal,Male,Home and lifestyle,55.79,6.0,16.737000000000002,351.477,01/03/2019,18:31,Ewallet,334.74,4.761904762,16.737,9.2,334.74,351.47700000000003,5.684341886080802e-14,False
202-36-9905,Giza,Yangon,Member,Female,Sports and travel,18.9,2.0,1.89,57.8745,01/03/2019,04:19,Credit card,37.8,4.761904762,1.89,8.7,37.8,39.69,18.1845,True
378-29-6394,Cairo,Yangon,Normal,Female,Home and lifestyle,86.37,3.0,12.9555,272.0655,01/03/2019,23:04,Credit card,259.11,4.761904762,12.9555,5.4,259.11,272.06550000000004,5.684341886080802e-14,False
104-40-2448,Cairo,Yangon,Member,Male,Fashion accessories,46.91,9.0,21.109499999999997,443.2995,01/03/2019,03:54,Cash,422.19,4.761904762,21.1095,9.4,422.18999999999994,443.29949999999997,5.684341886080802e-14,False
812-89-2360,Alex,Naypyitaw,Normal,Male,Food and beverages,88.41,1.0,4.4205,92.8305,01/03/2019,15:51,Cash,88.41,4.761904762,4.4205,5.0,88.41,92.8305,0.0,False
596-69-2009,Cairo,Mandalay,Member,Male,Sports and travel,63.91,2.0,6.391,134.211,01/03/2019,16:41,Cash,127.82,4.761904762,6.391,8.9,127.82,134.21099999999998,2.842170943040401e-14,False
426-48-8013,Alex,Mandalay,Normal,Male,Health and beauty,57.06,3.0,8.559000000000001,179.739,01/03/2019,14:56,Ewallet,171.18,4.761904762,8.559,8.4,171.18,179.739,0.0,False
816-59-8881,Giza,Naypyitaw,Normal,Male,Electronic accessories,22.83,6.0,6.849,143.829,01/03/2019,03:03,Credit card,136.98,4.761904762,6.849,5.3,136.98,143.82899999999998,2.842170943040401e-14,False
470-91-6645,Cairo,Naypyitaw,Member,Male,Food and beverages,79.62,2.0,7.962000000000001,167.202,01/03/2019,13:11,Ewallet,159.24,4.761904762,7.962,6.4,159.24,167.202,0.0,False
415-72-5367,Alex,Mandalay,Member,Male,Fashion accessories,27.16,3.0,4.074000000000001,85.554,01/03/2019,18:07,Cash,81.48,4.761904762,4.074,4.5,81.48,85.554,0.0,False
423-22-3861,Cairo,Mandalay,Member,Male,Home and lifestyle,98.61,5.0,24.652500000000003,517.7025,01/03/2019,04:09,Cash,493.05,4.761904762,24.6525,4.7,493.05,517.7025,0.0,False
688-33-7061,Giza,Naypyitaw,Member,Male,Health and beauty,56.29,3.0,8.4435,177.3135,01/03/2019,15:03,Ewallet,168.87,4.761904762,8.4435,9.1,168.87,177.3135,0.0,False
400-14-2746,Alex,Mandalay,Member,Female,Sports and travel,99.94,5.0,24.985,505.5235,01/03/2019,00:18,Credit card,499.7,4.761904762,24.985,6.0,499.7,524.685,19.161499999999933,True
563-67-5057,Alex,Naypyitaw,Normal,Female,Sports and travel,57.08,7.0,19.978,419.538,01/03/2019,10:48,Credit card,399.56,4.761904762,19.978,5.0,399.56,419.538,0.0,False
